1	0.8713
2	0.9655
3	0.9664
4	0.9969
5	0.9903
6	0.9882
7	0.9932
8	0.9858
9	0.9926
10	0.9920
11	0.9919
12	0.9855
13	0.9878
14	0.9878
15	0.9033
16	0.9959
17	0.9952
18	0.9706
19	0.9944
20	0.9863
21	0.9926
22	0.9937
23	0.8818
24	0.9944
25	0.9944
26	0.9926
27	0.9926
28	0.9830
29	0.9967
30	0.9919
31	0.9909
32	0.9961
33	0.9730
34	0.9945
35	0.9902
36	0.9899
37	0.9899
38	0.9892
39	0.9890
40	0.9966
41	0.9974
42	0.9903
43	0.9895
44	0.9656
45	0.9972
46	0.9825
47	0.0000
48	0.9972
49	0.9942
50	0.9913
51	0.9882
52	0.9900
53	0.9869
54	0.9868
55	0.9971
56	0.9898
57	0.9861
58	0.9701
59	0.9778
60	0.9899
61	0.9889
62	0.8818
63	0.9896
64	0.9956
65	0.9974
66	0.9777
67	0.9769
68	0.9965
69	0.9222
70	0.9979
71	0.9838
72	0.9953
73	0.9882
74	0.9979
75	0.9918
76	0.9045
77	0.0000
78	0.9879
79	0.9981
80	0.9890
81	0.9854
82	0.9823
83	0.9058
84	0.9795
85	0.9894
86	0.9956
87	0.9950
88	0.9953
89	0.9977
90	0.9969
91	0.9940
92	0.9815
93	0.9971
94	0.9949
95	0.9902
96	0.9964
97	0.9924
98	0.9973
99	0.9924
100	0.9773
101	0.9564
102	0.9804
103	0.9886
104	0.9935
105	0.9925
106	0.9910
107	0.9901
108	0.9906
109	0.0000
110	0.9958
111	0.9954
112	0.9910
113	0.9922
114	0.9133
115	0.9919
116	0.9897
117	0.9801
118	0.9904
119	0.9939
120	0.9840
121	0.9947
122	0.9576
123	0.9847
124	0.9846
125	0.9878
126	0.9652
127	0.9904
128	0.9761
129	0.9919
130	0.9929
131	0.9929
132	0.9831
133	0.9946
134	0.9922
135	0.9958
136	0.9955
137	0.9766
138	0.9983
139	0.9941
140	0.9974
141	0.9922
142	0.9967
143	0.9973
144	0.9847
145	0.0010
146	0.9940
147	0.9778
148	0.9935
149	0.1266
150	0.0000
151	0.9953
152	0.9953
153	0.9958
154	0.9869
155	0.9550
156	0.9963
157	0.9935
158	0.9827
159	0.9059
160	0.9779
161	0.9714
162	0.9770
163	0.9869
164	0.9932
165	0.9839
166	0.9867
167	0.9952
168	0.9777
169	0.0000
170	0.0000
171	0.9881
172	0.9972
173	0.9973
174	0.9894
175	0.9946
176	0.9944
177	0.9913
178	0.9886
179	0.9885
180	0.9892
181	0.9923
182	0.0002
183	0.9862
184	0.9952
185	0.9901
186	0.0000
187	0.9905
188	0.9544
189	0.9550
190	0.9313
191	0.9898
192	0.8806
193	0.9660
194	0.9932
195	0.9878
196	0.9804
197	0.9640
198	0.9988
199	0.9976
200	0.9879
201	0.9882
202	0.9865
203	0.9862
204	0.9898
205	0.9879
206	0.9516
207	0.9922
208	0.9897
209	0.9897
210	0.9689
211	0.9931
212	0.9900
213	0.9966
214	0.9967
215	0.9947
216	0.9879
217	0.9961
218	0.9967
219	0.9890
220	0.0787
221	0.9886
222	0.9853
223	0.9827
224	0.9953
225	0.9840
226	0.9959
227	0.9832
228	0.9848
229	0.8753
230	0.9546
231	0.9760
232	0.9803
233	0.9944
234	0.9974
235	0.9943
236	0.9933
237	0.9962
238	0.9294
239	0.9852
240	0.9722
241	0.9874
242	0.9863
243	0.9906
244	0.9945
245	0.9919
246	0.9893
247	0.9928
248	0.9881
249	0.9975
250	0.9925
251	0.0000
252	0.9975
253	0.9860
254	0.9926
255	0.9962
256	0.9945
257	0.9941
258	0.9980
259	0.9822
260	0.9701
261	0.9949
262	0.9923
263	0.9984
264	0.9971
265	0.9895
266	0.9933
267	0.9069
268	0.0004
269	0.9918
270	0.9918
271	0.9892
272	0.9862
273	0.9930
274	0.9952
275	0.9859
276	0.8645
277	0.9938
278	0.9971
279	0.9923
280	0.9905
281	0.9921
282	0.9854
283	0.9880
284	0.9904
285	0.9788
286	0.9792
287	0.9887
288	0.9883
289	0.9883
290	0.9837
291	0.9784
292	0.9915
293	0.9926
294	0.9867
295	0.9944
296	0.8841
297	0.9264
298	0.9933
299	0.9827
300	0.9742
301	0.9742
302	0.9891
303	0.9901
304	0.9901
305	0.9793
306	0.9793
307	0.9897
308	0.9889
309	0.9140
310	0.9931
311	0.9308
312	0.9853
313	0.9847
314	0.9889
315	0.9925
316	0.9881
317	0.9984
318	0.9953
319	0.9909
320	0.9933
321	0.9938
322	0.9792
323	0.9829
324	0.9829
325	0.9893
326	0.8520
327	0.8699
328	0.9575
329	0.9793
330	0.9720
331	0.9719
332	0.9645
333	0.9709
334	0.9802
335	0.9944
336	0.9519
337	0.9983
338	0.8778
339	0.9679
340	0.9924
341	0.0000
342	0.9750
343	0.9934
344	0.9752
345	0.9847
346	0.9848
347	0.9954
348	0.9973
349	0.9922
350	0.9917
351	0.9960
352	0.9870
353	0.9869
354	0.9926
355	0.9926
356	0.9923
357	0.9083
358	0.9081
359	0.9577
360	0.9864
361	0.9925
362	0.9891
363	0.9891
364	0.9926
365	0.9943
366	0.9862
367	0.9862
368	0.9862
369	0.9752
370	0.9973
371	0.9846
372	0.9846
373	0.9689
374	0.0095
375	0.9968
376	0.9920
377	0.9766
378	0.9852
379	0.9845
380	0.9721
381	0.9654
382	0.9855
383	0.9839
384	0.9843
385	0.0096
386	0.9656
387	0.9897
388	0.9718
389	0.9952
390	0.9963
391	0.9893
392	0.9893
393	0.9910
394	0.9966
395	0.9930
396	0.9796
397	0.9927
398	0.9974
399	0.9973
400	0.9959
401	0.9971
402	0.9944
403	0.9878
404	0.9869
405	0.9914
406	0.9750
407	0.9200
408	0.9198
409	0.9960
410	0.9892
411	0.9967
412	0.9954
413	0.0094
414	0.9891
415	0.0096
416	0.9966
417	0.9956
418	0.9979
419	0.9854
420	0.9979
421	0.9861
422	0.0000
423	0.9918
424	0.9917
425	0.9815
426	0.9963
427	0.9589
428	0.9764
429	0.9883
430	0.9883
431	0.0000
432	0.0003
433	0.9107
434	0.9835
435	0.9821
436	0.9933
437	0.9981
438	0.9848
439	0.9897
440	0.9968
441	0.9808
442	0.9738
443	0.9778
